OlinkID,AssayType,UniProt,Assay,Panel,Block,DataAnalysisRefID,BimodalDistribution,LODNPX,LODCount,LODMethod
OID30256,assay,Q6YN16,HSDL2,Cardiometabolic_II,B,E71004,FALSE,-2.1796788326129,25208,lod_npx
OID30257,assay,Q6ZRY4,RBPMS2,Cardiometabolic_II,B,E71004,FALSE,-0.580771571493235,16468,lod_npx
OID30258,assay,P43487,RANBP1,Cardiometabolic_II,B,E71004,FALSE,0.570524295762213,8032,lod_npx
OID30259,assay,Q92835,INPP5D,Cardiometabolic_II,B,E71004,FALSE,-0.20442771978513,14552,lod_npx
OID30260,assay,Q09666,AHNAK,Cardiometabolic_II,B,E71004,FALSE,-1.99816537158567,8914,lod_npx
OID30261,assay,Q9NYZ4,SIGLEC8,Cardiometabolic_II,B,E71004,FALSE,-4.28034647379165,4020,lod_npx
OID30262,assay,O60476,MAN1A2,Cardiometabolic_II,B,E71004,FALSE,-1.01909143759249,4934,lod_npx
OID30263,assay,P07355,ANXA2,Cardiometabolic_II,B,E71004,FALSE,-0.759508581434913,559540,lod_npx
OID30264,assay,P07492,GRP,Cardiometabolic_II,B,E71004,FALSE,-2.68720967642059,1944,lod_npx
OID30265,assay,P21754,ZP3,Cardiometabolic_II,B,E71004,FALSE,-6.37037042201845,13720,lod_npx
OID30266,assay,P07098,LIPF,Cardiometabolic_II,B,E71004,FALSE,-3.48121862616913,162308,lod_npx
OID30267,assay,Q9H3K6,BOLA2_BOLA2B,Cardiometabolic_II,B,E71004,FALSE,-2.45813147292796,13604,lod_npx
OID30268,assay,Q16621,NFE2,Cardiometabolic_II,B,E71004,FALSE,0.0346613064890837,51416,lod_npx
OID30269,assay,O94979,SEC31A,Cardiometabolic_II,B,E71004,FALSE,2.02225539661259,6186,lod_npx
OID30270,assay,P20042,EIF2S2,Cardiometabolic_II,B,E71004,FALSE,0.738782855132193,38034,lod_npx
OID30271,assay,Q9UJ70,NAGK,Cardiometabolic_II,B,E71004,FALSE,-2.64058905004537,24394,lod_npx
OID30272,assay,O95825,CRYZL1,Cardiometabolic_II,B,E71004,FALSE,-0.0429629233550983,1902,lod_npx
OID30273,assay,Q6UWR7,ENPP6,Cardiometabolic_II,B,E71004,FALSE,-3.6171915758953,3542,lod_npx
OID30274,assay,Q9BV79,MECR,Cardiometabolic_II,B,E71004,FALSE,2.59603696422078,13896,lod_npx
OID30275,assay,Q6UY14,ADAMTSL4,Cardiometabolic_II,B,E71004,FALSE,-1.33462327725082,21796,lod_npx
OID30276,assay,Q5FWE3,PRRT3,Cardiometabolic_II,B,E71004,FALSE,-4.33386878753865,6604,lod_npx
OID30277,assay,Q8IWT1,SCN4B,Cardiometabolic_II,B,E71004,FALSE,-4.67171967261696,1134,lod_npx
OID30278,assay,Q9HB40,SCPEP1,Cardiometabolic_II,B,E71004,FALSE,-1.25076080189774,22862,lod_npx
OID30279,assay,Q96DR5,BPIFA2,Cardiometabolic_II,B,E71004,FALSE,-3.85424690146998,40126,lod_npx
OID30280,assay,P07942,LAMB1,Cardiometabolic_II,B,E71004,FALSE,-3.98499878239293,8220,lod_npx
OID30281,assay,Q8NFL0,B3GNT7,Cardiometabolic_II,B,E71004,FALSE,-2.74503185196195,2874,lod_npx
OID30282,assay,P01189,POMC,Cardiometabolic_II,B,E71004,FALSE,0.174486030775939,5036,lod_npx
OID30283,assay,Q7L266,ASRGL1,Cardiometabolic_II,B,E71004,FALSE,-2.77620645031905,904,lod_npx
OID30284,assay,P50914,RPL14,Cardiometabolic_II,B,E71004,FALSE,0.674862611884214,24780,lod_npx
OID30285,assay,P09543,CNP,Cardiometabolic_II,B,E71004,FALSE,-2.21469521544582,28780,lod_npx
OID30286,assay,P02458,COL2A1,Cardiometabolic_II,B,E71004,FALSE,-2.48871618495994,37138,lod_npx
OID30287,assay,Q24JP5,TMEM132A,Cardiometabolic_II,B,E71004,FALSE,3.90755238743057,4252,lod_npx
OID30288,assay,P09681,GIP,Cardiometabolic_II,B,E71004,FALSE,0.662294585355625,21122,lod_npx
OID30289,assay,Q9UBQ7,GRHPR,Cardiometabolic_II,C,E71004,FALSE,0.0238229246184138,6516,lod_npx
OID30290,assay,Q9BVM4,GGACT,Cardiometabolic_II,C,E71004,FALSE,2.83461982053669,4634,lod_npx
OID30291,assay,P33681,CD80,Cardiometabolic_II,C,E71004,FALSE,-5.36677646175669,42220,lod_npx
OID30292,assay,Q12982,BNIP2,Cardiometabolic_II,C,E71004,FALSE,1.90213793286421,38820,lod_npx
OID30293,assay,Q96DC8,ECHDC3,Cardiometabolic_II,C,E71004,FALSE,-1.89691030780386,198796,lod_npx
OID30294,assay,Q8TCD5,NT5C,Cardiometabolic_II,C,E71004,FALSE,0.235410605628391,70258,lod_npx
OID30295,assay,Q7Z7M9,GALNT5,Cardiometabolic_II,C,E71004,FALSE,1.67723831626505,7234,lod_npx
OID30296,assay,Q00872,MYBPC1,Cardiometabolic_II,C,E71004,FALSE,-1.18663034013333,26366,lod_npx
OID30297,assay,Q14914,PTGR1,Cardiometabolic_II,C,E71004,FALSE,-3.1381780854923,125404,lod_npx
OID30298,assay,Q6UW49,SPESP1,Cardiometabolic_II,C,E71004,FALSE,0.852821510129417,554488,lod_npx
OID30299,assay,P51511,MMP15,Cardiometabolic_II,C,E71004,FALSE,1.67507128613667,1196478,lod_npx
OID30300,assay,P08138,NGFR,Cardiometabolic_II,C,E71004,FALSE,1.74696050403924,106732,lod_npx
OID30301,assay,P15502,ELN,Cardiometabolic_II,C,E71004,FALSE,4.59521253749443,3216,lod_npx
OID30302,assay,Q8NDI1,EHBP1,Cardiometabolic_II,C,E71004,FALSE,0.849827837893382,20040,lod_npx
OID30303,assay,O43681,GET3,Cardiometabolic_II,C,E71004,FALSE,-0.106394923160495,29492,lod_npx
OID30304,assay,O75223,GGCT,Cardiometabolic_II,C,E71004,FALSE,-0.373530869133286,136344,lod_npx
OID30305,assay,O43405,COCH,Cardiometabolic_II,C,E71004,FALSE,-2.63681738901425,69588,lod_npx
OID30306,assay,Q9Y2E5,MAN2B2,Cardiometabolic_II,C,E71004,FALSE,-2.2883032009617,50538,lod_npx
OID30307,assay,P02008,HBZ,Cardiometabolic_II,C,E71004,FALSE,-0.725123181544259,104398,lod_npx
OID30308,assay,P23919,DTYMK,Cardiometabolic_II,C,E71004,FALSE,-0.501680825296442,17142,lod_npx
OID30309,assay,Q7Z304,MAMDC2,Cardiometabolic_II,C,E71004,FALSE,-2.09356774943053,37174,lod_npx
OID30310,assay,P78539,SRPX,Cardiometabolic_II,C,E71004,FALSE,-1.67272223349441,31884,lod_npx
OID30311,assay,Q8N4F0,BPIFB2,Cardiometabolic_II,C,E71004,FALSE,-1.91336482556575,25400,lod_npx
OID30312,assay,P54687,BCAT1,Cardiometabolic_II,C,E71004,FALSE,-0.0366848985771639,19544,lod_npx
OID30313,assay,Q969H8,MYDGF,Cardiometabolic_II,C,E71004,FALSE,-1.25955732650775,27700,lod_npx
OID30314,assay,Q96EM0,L3HYPDH,Cardiometabolic_II,C,E71004,FALSE,1.12624351592098,4812,lod_npx
OID30315,assay,Q9BXN1,ASPN,Cardiometabolic_II,C,E71004,FALSE,0.0433783849203575,3637298,lod_npx
OID30316,assay,Q13428,TCOF1,Cardiometabolic_II,C,E71004,FALSE,-0.878464724245582,19272,lod_npx
OID30317,assay,P14854,COX6B1,Cardiometabolic_II,C,E71004,FALSE,2.94265198416491,78396,lod_npx
OID30318,assay,P16035,TIMP2,Cardiometabolic_II,C,E71004,FALSE,0.793287611503603,8342,lod_npx
OID30319,assay,P53674,CRYBB1,Cardiometabolic_II,C,E71004,FALSE,-1.2366770544822,24738,lod_npx
OID30320,assay,O14960,LECT2,Cardiometabolic_II,C,E71004,FALSE,-5.02883968385086,179616,lod_npx
OID30321,assay,O14933,UBE2L6,Cardiometabolic_II,C,E71004,FALSE,0.583022354283512,10876,lod_npx
OID30322,assay,Q8N436,CPXM2,Cardiometabolic_II,C,E71004,FALSE,-0.744777701760261,13016,lod_npx
OID30323,assay,Q13442,PDAP1,Cardiometabolic_II,C,E71004,FALSE,2.17376344242837,10432,lod_npx
OID30324,assay,P23467,PTPRB,Cardiometabolic_II,C,E71004,FALSE,-2.05723358086781,43998,lod_npx
OID30325,assay,O75154,RAB11FIP3,Cardiometabolic_II,C,E71004,FALSE,0.54036445206204,8632,lod_npx
OID30326,assay,Q6NUS6,TCTN3,Cardiometabolic_II,C,E71004,FALSE,-1.46676199229345,50198,lod_npx
OID30327,assay,Q96FZ7,CHMP6,Cardiometabolic_II,C,E71004,FALSE,-1.71767900593445,39594,lod_npx
OID30328,assay,P98161,PKD1,Cardiometabolic_II,C,E71004,FALSE,-1.65187615801957,27586,lod_npx
OID30329,assay,Q9BXD5,NPL,Cardiometabolic_II,C,E71004,FALSE,-0.12171681990102,67526,lod_npx
OID30330,assay,Q9P2J2,IGSF9,Cardiometabolic_II,C,E71004,FALSE,-1.178909530007,14466,lod_npx
OID30331,assay,Q9BW04,SARG,Cardiometabolic_II,C,E71004,FALSE,0.610918338445253,7430,lod_npx
OID30332,assay,Q8WWV6,FCAMR,Cardiometabolic_II,C,E71004,FALSE,-2.97933456200199,50234,lod_npx
OID30333,assay,O75711,SCRG1,Cardiometabolic_II,C,E71004,FALSE,2.40471408139495,6242,lod_npx
OID30334,assay,Q6UXI7,VIT,Cardiometabolic_II,C,E71004,FALSE,-0.795108441426455,27400,lod_npx
OID30335,assay,P29692,EEF1D,Cardiometabolic_II,C,E71004,FALSE,-1.22172636608817,23210,lod_npx
OID30336,assay,Q9NQR4,NIT2,Cardiometabolic_II,C,E71004,FALSE,-1.65927186382767,3528,lod_npx
OID30337,assay,Q9BQS7,HEPH,Cardiometabolic_II,C,E71004,FALSE,-3.38338933082328,63744,lod_npx
OID30338,assay,Q9H3S4,TPK1,Cardiometabolic_II,C,E71004,FALSE,-3.70467636569252,46230,lod_npx
OID30339,assay,Q96C24,SYTL4,Cardiometabolic_II,C,E71004,FALSE,1.87699708678997,15652,lod_npx
OID30340,assay,O60234,GMFG,Cardiometabolic_II,C,E71004,FALSE,1.02219025395871,44544,lod_npx
OID30341,assay,P51688,SGSH,Cardiometabolic_II,C,E71004,FALSE,-2.29624988880758,179904,lod_npx
OID30342,assay,Q969X0,RILPL2,Cardiometabolic_II,C,E71004,FALSE,0.991356690156867,10414,lod_npx
OID30343,assay,P23471,PTPRZ1,Cardiometabolic_II,C,E71004,FALSE,-2.2368859770321,49346,lod_npx
OID30344,assay,P52209,PGD,Cardiometabolic_II,C,E71004,FALSE,-0.776229322899386,9136,lod_npx
OID30345,assay,P32320,CDA,Cardiometabolic_II,C,E71004,FALSE,-2.99433950711411,58972,lod_npx
OID30346,assay,Q6PI73,LILRA6,Cardiometabolic_II,C,E71004,FALSE,-1.41108593215418,60290,lod_npx
OID30347,assay,P08582,MELTF,Cardiometabolic_II,C,E71004,FALSE,-1.83138368973026,47540,lod_npx
OID30348,assay,Q96MK3,FAM20A,Cardiometabolic_II,C,E71004,FALSE,-0.875962435038443,21742,lod_npx
OID30349,assay,Q8IZF2,ADGRF5,Cardiometabolic_II,C,E71004,FALSE,-0.383760741998093,17554,lod_npx
OID30350,assay,P49593,PPM1F,Cardiometabolic_II,C,E71004,FALSE,1.08992987400216,164070,lod_npx
OID30351,assay,P05413,FABP3,Cardiometabolic_II,C,E71004,FALSE,-3.83887067123619,14394,lod_npx
OID30352,assay,Q9UBR1,UPB1,Cardiometabolic_II,C,E71004,FALSE,3.0234842458151,8424,lod_npx
OID30353,assay,Q15388,TOMM20,Cardiometabolic_II,C,E71004,FALSE,-0.598072180599044,64620,lod_npx
OID30354,assay,O00194,RAB27B,Cardiometabolic_II,C,E71004,FALSE,0.57849979653238,6418,lod_npx
OID30355,assay,Q6ZMM2,ADAMTSL5,Cardiometabolic_II,C,E71004,FALSE,-0.370864974958371,4732,lod_npx
OID30356,assay,P45954,ACADSB,Cardiometabolic_II,C,E71004,FALSE,3.23778732770818,8902,lod_npx
OID30357,assay,P61026,RAB10,Cardiometabolic_II,C,E71004,FALSE,5.61442328626677,37176,lod_npx
OID30358,assay,P62072,TIMM10,Cardiometabolic_II,C,E71004,FALSE,0.506784756873216,69308,lod_npx
OID30359,assay,P07093,SERPINE2,Cardiometabolic_II,C,E71004,FALSE,-0.189716558841837,251306,lod_npx
OID30360,assay,Q7Z7K0,CMC1,Cardiometabolic_II,C,E71004,FALSE,0.145691385387027,67972,lod_npx
OID30361,assay,Q96AG4,LRRC59,Cardiometabolic_II,C,E71004,FALSE,1.56408590418255,24022,lod_npx
OID30362,assay,P40199,CEACAM6,Cardiometabolic_II,D,E71004,FALSE,2.14988611462433,55984,lod_npx
OID30363,assay,P16410,CTLA4,Cardiometabolic_II,D,E71004,FALSE,8.22711800196226,13318,lod_npx
OID30364,assay,P07288,KLK3,Cardiometabolic_II,D,E71004,FALSE,-0.80284811556709,90212,lod_npx
OID30365,assay,Q6H9L7,ISM2,Cardiometabolic_II,D,E71004,FALSE,2.01033608228546,124358,lod_npx
OID30366,assay,Q9Y303,AMDHD2,Cardiometabolic_II,D,E71004,FALSE,3.94059771811629,100446,lod_npx
OID30367,assay,P13796,LCP1,Cardiometabolic_II,D,E71004,FALSE,0.89939399344248,13716,lod_npx
OID30369,assay,P02730,SLC4A1,Cardiometabolic_II,D,E71004,FALSE,1.19025104393361,30060,lod_npx
OID30370,assay,Q86TH1,ADAMTSL2,Cardiometabolic_II,D,E71004,FALSE,-0.401281304539441,32630,lod_npx
OID30372,assay,P30046,DDT,Cardiometabolic_II,D,E71004,FALSE,-1.17010820870904,58638,lod_npx
OID30373,assay,P23560,BDNF,Cardiometabolic_II,D,E71004,FALSE,-1.78468939271601,75616,lod_npx
OID30374,assay,Q9NRR1,CYTL1,Cardiometabolic_II,D,E71004,FALSE,-1.48924130914101,42200,lod_npx
OID30375,assay,P13667,PDIA4,Cardiometabolic_II,D,E71004,FALSE,-0.789857102852578,12450,lod_npx
OID30376,assay,Q8N6C8,LILRA3,Cardiometabolic_II,D,E71004,FALSE,-4.38010070454872,58896,lod_npx
OID30377,assay,Q02817,MUC2,Cardiometabolic_II,D,E71004,FALSE,0.763902535465114,15136,lod_npx
OID30378,assay,P98095,FBLN2,Cardiometabolic_II,D,E71004,FALSE,-2.59101823205775,33734,lod_npx
OID30379,assay,P02461,COL3A1,Cardiometabolic_II,D,E71004,FALSE,-0.222648273826829,60850,lod_npx
OID30380,assay,P08575,PTPRC,Cardiometabolic_II,D,E71004,FALSE,1.02345718706263,13462,lod_npx
OID30381,assay,P13727,PRG2,Cardiometabolic_II,D,E71004,FALSE,-2.38618315043143,16342,lod_npx
OID30382,assay,P35579,MYH9,Cardiometabolic_II,D,E71004,FALSE,0.550658979018475,59862,lod_npx
OID30383,assay,Q9Y2Y8,PRG3,Cardiometabolic_II,D,E71004,FALSE,-2.32183002688329,27000,lod_npx
OID30384,assay,P32971,TNFSF8,Cardiometabolic_II,D,E71004,FALSE,-1.07516580934393,1148,lod_npx
OID30385,assay,P30405,PPIF,Cardiometabolic_II,D,E71004,FALSE,6.53093055226662,11546,lod_npx
OID30386,assay,Q6IBS0,TWF2,Cardiometabolic_II,D,E71004,FALSE,1.0274747438104,31966,lod_npx
OID30387,assay,Q8N114,SHISA5,Cardiometabolic_II,D,E71004,FALSE,-0.392397786073476,37508,lod_npx
OID30388,assay,O43280,TREH,Cardiometabolic_II,D,E71004,FALSE,0.929194590274238,56064,lod_npx
OID30389,assay,P02818,BGLAP,Cardiometabolic_II,D,E71004,FALSE,-4.45677415196525,90184,lod_npx
OID30390,assay,P47972,NPTX2,Cardiometabolic_II,D,E71004,FALSE,-0.489305094799638,15610,lod_npx
OID30391,assay,Q96NZ9,PRAP1,Cardiometabolic_II,D,E71004,FALSE,-3.5579329313478,74242,lod_npx
OID30393,assay,Q96CG8,CTHRC1,Cardiometabolic_II,D,E71004,FALSE,-0.994878494660594,54080,lod_npx
OID30394,assay,Q9HCU0,CD248,Cardiometabolic_II,D,E71004,FALSE,-3.51937630297469,31888,lod_npx
OID30395,assay,Q9BYJ0,FGFBP2,Cardiometabolic_II,D,E71004,FALSE,-5.18016775877001,124774,lod_npx
OID30396,assay,P39059,COL15A1,Cardiometabolic_II,D,E71004,FALSE,-3.23828616967178,72690,lod_npx
OID30397,assay,Q6UVK1,CSPG4,Cardiometabolic_II,D,E71004,FALSE,-2.93708882960552,8710,lod_npx
OID30398,assay,Q6UWP8,SBSN,Cardiometabolic_II,D,E71004,FALSE,-0.659896162745485,857514,lod_npx
OID30399,assay,O75339,CILP,Cardiometabolic_II,D,E71004,FALSE,-2.9562133291742,28900,lod_npx
OID30400,assay,P12277,CKB,Cardiometabolic_II,D,E71004,FALSE,-2.10035188864233,7604,lod_npx
OID30401,assay,Q8WWQ8,STAB2,Cardiometabolic_II,D,E71004,FALSE,-5.09510766646337,82140,lod_npx
OID30402,assay,Q8TDY8,IGDCC4,Cardiometabolic_II,D,E71004,FALSE,-2.47707995877963,25898,lod_npx
OID30403,assay,P10645,CHGA,Cardiometabolic_II,D,E71004,FALSE,-3.17387506632282,33606,lod_npx
OID30404,assay,P55000,SLURP1,Cardiometabolic_II,D,E71004,FALSE,-0.362869665215291,990938,lod_npx
OID30405,assay,Q9H2X3,CLEC4M,Cardiometabolic_II,D,E71004,FALSE,-5.12722601601382,34906,lod_npx
OID30406,assay,Q9Y646,CPQ,Cardiometabolic_II,D,E71004,FALSE,-4.94591885394257,137800,lod_npx
OID30407,assay,Q04721,NOTCH2,Cardiometabolic_II,D,E71004,FALSE,-4.6931720736277,10198,lod_npx
OID30408,assay,O95965,ITGBL1,Cardiometabolic_II,D,E71004,FALSE,-1.30296495595607,16538,lod_npx
OID30409,assay,Q9Y251,HPSE,Cardiometabolic_II,D,E71004,FALSE,0.3596184307153,19568,lod_npx
OID30410,assay,Q15063,POSTN,Cardiometabolic_II,D,E71004,FALSE,-2.22618387192261,22592,lod_npx
OID30411,assay,P08217,CELA2A,Cardiometabolic_II,D,E71004,FALSE,-3.17034251510914,41544,lod_npx
OID30412,assay,Q9UQP3,TNN,Cardiometabolic_II,D,E71004,FALSE,-0.199765500647646,76484,lod_npx
OID30413,assay,P17900,GM2A,Cardiometabolic_II,D,E71004,FALSE,-1.87735586609784,1922706,lod_npx
OID30414,assay,P37837,TALDO1,Cardiometabolic_II,D,E71004,FALSE,-2.26503276714938,42844,lod_npx
OID30415,assay,Q13510,ASAH1,Cardiometabolic_II,D,E71004,FALSE,-0.294022505998573,206318,lod_npx
OID30416,assay,P11279,LAMP1,Cardiometabolic_II,D,E71004,FALSE,-0.218035235249479,89308,lod_npx
OID30417,assay,P17174,GOT1,Cardiometabolic_II,D,E71004,FALSE,-0.341505382643731,3176,lod_npx
OID30418,assay,P61916,NPC2,Cardiometabolic_II,D,E71004,FALSE,-3.42485860094856,526216,lod_npx
OID30419,assay,P07602,PSAP,Cardiometabolic_II,D,E71004,FALSE,-1.88254085409951,2000060,lod_npx
OID30420,assay,Q8N907,DAND5,Inflammation_II,A,E51004,FALSE,9.90037781750753,2454,lod_npx
OID30421,assay,P24530,EDNRB,Inflammation_II,A,E51004,FALSE,-0.297882834880127,25020,lod_npx
OID30422,assay,Q99665,IL12RB2,Inflammation_II,A,E51004,FALSE,1.84465326617133,8166,lod_npx
OID30423,assay,Q7Z698,SPRED2,Inflammation_II,A,E51004,FALSE,1.33840497174353,28434,lod_npx
OID30424,assay,Q9NRR2,TPSG1,Inflammation_II,A,E51004,FALSE,5.78575445850021,6606,lod_npx
OID30425,assay,Q16665,HIF1A,Inflammation_II,A,E51004,FALSE,-0.127295406469067,10006,lod_npx
OID30426,assay,Q9Y4C1,KDM3A,Inflammation_II,A,E51004,FALSE,3.33065485527424,4838,lod_npx
OID30427,assay,Q9H832,UBE2Z,Inflammation_II,A,E51004,FALSE,2.68906895117901,14082,lod_npx
OID30428,assay,O00206,TLR4,Inflammation_II,A,E51004,FALSE,3.50902488035488,4216,lod_npx
OID30429,assay,P10070,GLI2,Inflammation_II,A,E51004,FALSE,1.12391858582058,86812,lod_npx
OID30430,assay,Q04609,FOLH1,Inflammation_II,A,E51004,FALSE,1.73855538669501,3676,lod_npx
OID30431,assay,Q9NQI0,DDX4,Inflammation_II,A,E51004,FALSE,5.90037971621257,3196,lod_npx
OID30432,assay,Q13190,STX5,Inflammation_II,A,E51004,FALSE,2.08664850202726,16710,lod_npx
OID30433,assay,Q6R327,RICTOR,Inflammation_II,A,E51004,FALSE,1.68952529104853,12898,lod_npx
OID30434,assay,P03372,ESR1,Inflammation_II,A,E51004,FALSE,8.72974541154252,1710,lod_npx
OID30435,assay,P41273,TNFSF9,Inflammation_II,A,E51004,FALSE,2.23240985651931,4526,lod_npx
OID30436,assay,Q9BY41,HDAC8,Inflammation_II,A,E51004,FALSE,4.85151720995653,3314,lod_npx
OID30437,assay,P43378,PTPN9,Inflammation_II,A,E51004,FALSE,0.691591137016518,5652,lod_npx
OID30438,assay,Q09472,EP300,Inflammation_II,A,E51004,FALSE,NA,NA,NA
OID30439,assay,Q96EB6,SIRT1,Inflammation_II,A,E51004,FALSE,2.03348293527015,17892,lod_npx
OID30440,assay,P24928,POLR2A,Inflammation_II,A,E51004,FALSE,3.57759107616183,9824,lod_npx
OID30441,assay,Q9HBE5,IL21R,Inflammation_II,A,E51004,FALSE,1.32518004140027,9992,lod_npx
OID30442,assay,Q92185,ST8SIA1,Inflammation_II,A,E51004,FALSE,7.17102916627562,8804,lod_npx
OID30443,assay,P10767,FGF6,Inflammation_II,A,E51004,FALSE,1.85279433073196,6086,lod_npx
OID30444,assay,Q8WX93,PALLD,Inflammation_II,A,E51004,FALSE,1.95944894684168,12872,lod_npx
OID30445,assay,Q9UPW0,FOXJ3,Inflammation_II,A,E51004,FALSE,1.02146408389426,6656,lod_npx
OID30446,assay,P25490,YY1,Inflammation_II,A,E51004,FALSE,4.29147322403139,7636,lod_npx
OID30447,assay,Q6UXZ4,UNC5D,Inflammation_II,A,E51004,FALSE,1.52966951140935,15746,lod_npx
OID30448,assay,P09693,CD3G,Inflammation_II,A,E51004,FALSE,-0.013443748986055,15864,lod_npx
OID30449,assay,Q05329,GAD2,Inflammation_II,A,E51004,FALSE,1.81655753145,8368,lod_npx
OID30450,assay,Q6UXM1,LRIG3,Inflammation_II,A,E51004,FALSE,2.70785398185046,65020,lod_npx
OID30451,assay,P15531,NME1,Inflammation_II,A,E51004,FALSE,1.64569139497565,96656,lod_npx
OID30452,assay,P62834,RAP1A,Inflammation_II,A,E51004,FALSE,4.14334726010415,2868,lod_npx
OID30453,assay,P15927,RPA2,Inflammation_II,A,E51004,FALSE,2.40531103507096,12386,lod_npx
OID30454,assay,P61328,FGF12,Inflammation_II,A,E51004,FALSE,-0.220274267455721,7714,lod_npx
OID30455,assay,P46013,MKI67,Inflammation_II,A,E51004,FALSE,3.14348009425327,6656,lod_npx
OID30456,assay,P24864,CCNE1,Inflammation_II,A,E51004,FALSE,1.08279852223594,10710,lod_npx
OID30457,assay,P85299,PRR5,Inflammation_II,A,E51004,FALSE,1.90132148830912,4500,lod_npx
OID30458,assay,P49715,CEBPA,Inflammation_II,A,E51004,FALSE,0.565558803791758,13166,lod_npx
OID30459,assay,Q9NP95,FGF20,Inflammation_II,A,E51004,FALSE,0.711002124540513,68262,lod_npx
OID30460,assay,P06401,PGR,Inflammation_II,A,E51004,FALSE,1.72203560452023,3738,lod_npx
OID30461,assay,Q6UXL0,IL20RB,Inflammation_II,A,E51004,FALSE,3.28051180880141,56926,lod_npx
OID30462,assay,Q9NP85,NPHS2,Inflammation_II,A,E51004,FALSE,3.36654582933744,6510,lod_npx
OID30463,assay,Q01201,RELB,Inflammation_II,A,E51004,FALSE,7.53865394535433,3456,lod_npx
OID30464,assay,Q9NZS2,KLRF1,Inflammation_II,A,E51004,FALSE,-0.792325953551964,8366,lod_npx
OID30465,assay,Q9Y2I7,PIKFYVE,Inflammation_II,A,E51004,FALSE,3.02154181334074,297428,lod_npx
OID30466,assay,Q9NWV8,BABAM1,Inflammation_II,A,E51004,FALSE,2.78214284771719,6368,lod_npx
OID30467,assay,O00401,WASL,Inflammation_II,A,E51004,FALSE,6.33326786753637,2374,lod_npx
OID30468,assay,Q04837,SSBP1,Inflammation_II,A,E51004,FALSE,6.16315427670907,3300,lod_npx
OID30469,assay,O75365,PTP4A3,Inflammation_II,A,E51004,FALSE,0.318289361496271,71746,lod_npx
OID30470,assay,Q12888,TP53BP1,Inflammation_II,A,E51004,FALSE,0.718622606883703,13574,lod_npx
OID30471,assay,O75173,ADAMTS4,Inflammation_II,A,E51004,FALSE,4.00944497424991,3890,lod_npx
OID30472,assay,Q9UHA7,IL36A,Inflammation_II,A,E51004,FALSE,8.58619306531655,242788,lod_npx
OID30473,assay,Q96EP0,RNF31,Inflammation_II,A,E51004,FALSE,5.77830513337489,3254,lod_npx
OID30474,assay,O95429,BAG4,Inflammation_II,A,E51004,FALSE,0.491217452304005,7298,lod_npx
OID30475,assay,Q8NI17,IL31RA,Inflammation_II,A,E51004,FALSE,1.7255755523388,4904,lod_npx
OID30476,assay,Q9NS62,THSD1,Inflammation_II,A,E51004,FALSE,4.96459612501535,2282,lod_npx
OID30477,assay,Q9NY59,SMPD3,Inflammation_II,A,E51004,FALSE,4.39619964986275,2400,lod_npx
OID30478,assay,Q92574,TSC1,Inflammation_II,A,E51004,FALSE,3.68666097697833,4460,lod_npx
OID30479,assay,Q13114-2,TRAF3,Inflammation_II,A,E51004,FALSE,-0.0843697624291424,9934,lod_npx
OID30480,assay,P54274,TERF1,Inflammation_II,A,E51004,FALSE,6.01186353371348,19416,lod_npx
OID30481,assay,Q96MM7,HS6ST2,Inflammation_II,A,E51004,FALSE,-1.27150665583639,15336,lod_npx
OID30482,assay,P35219,CA8,Inflammation_II,A,E51004,FALSE,2.36546092243553,25390,lod_npx
OID30483,assay,Q9GZN4,PRSS22,Inflammation_II,A,E51004,FALSE,1.9243864933385,4230,lod_npx
OID30484,assay,Q9NQ66,PLCB1,Inflammation_II,A,E51004,FALSE,1.90393565553967,21220,lod_npx
OID30485,assay,P16671,CD36,Inflammation_II,A,E51004,FALSE,1.24112668598507,160718,lod_npx
OID30486,assay,Q8NBK3,SUMF1,Inflammation_II,A,E51004,FALSE,5.31352005741872,2764,lod_npx
OID30487,assay,Q6EBC2,IL31,Inflammation_II,A,E51004,FALSE,3.71625406063763,7160,lod_npx
OID30488,assay,Q8NHP1,AKR7L,Inflammation_II,A,E51004,FALSE,3.64601875698553,5934,lod_npx
OID30489,assay,Q9Y3D3,MRPS16,Inflammation_II,A,E51004,FALSE,1.15147333170881,26586,lod_npx
OID30490,assay,P98170,XIAP,Inflammation_II,A,E51004,FALSE,1.01276713101438,6702,lod_npx
OID30491,assay,O43184,ADAM12,Inflammation_II,A,E51004,FALSE,1.01535311532743,4746,lod_npx
OID30492,assay,P48730,CSNK1D,Inflammation_II,A,E51004,FALSE,3.48301223716021,13248,lod_npx
OID30493,assay,O43583,DENR,Inflammation_II,A,E51004,FALSE,1.91588420876056,11858,lod_npx
OID30494,assay,O00148,DDX39A,Inflammation_II,A,E51004,FALSE,1.00833550330634,11564,lod_npx
OID30495,assay,P36551,CPOX,Inflammation_II,A,E51004,FALSE,0.703726945888346,20480,lod_npx
OID30496,assay,Q96D71,REPS1,Inflammation_II,A,E51004,FALSE,5.60746855727377,6286,lod_npx
OID30497,assay,P09923,ALPI,Inflammation_II,A,E51004,FALSE,-1.82522169166725,51410,lod_npx
OID30498,assay,Q5TBC7,BCL2L15,Inflammation_II,A,E51004,FALSE,2.68922130379595,4208,lod_npx
